tweet,sentiment
"Ooooooooh boy! It feels gd to be in bed. Finally! What a fruitful Monday.  tuesday is gonna be better, I hope! Gd night world!",4
has Finished there Demo Song For The Band  http://plurk.com/p/rfhg9,4
@viccilaine YAY! We were glad to be there. ,4
@OfficialDHough That was AWESOME! Great job with the editing. That must have been a lot of work ,4
@OtakUniverse DM me on how to do this exactly ,4
not working on my homework. ,4
i have fun reading other peoples tweets  come on people! tweet something funny! xD,4
@news3jessica How about 450 twitter tricks for you enough?  http://tinyurl.com/bsrvul,4
@theBrandiCyrus I listened to your all's stuff for the first time today. I loved it. I am happy you support TWLOHA too ,4
"Yep, Monday again. working at home... will be a short week have some holidays at the end of the week ",4
http://twitpic.com/6putz - i love the weather today even MORE! muahaha it was not WARM but a little cold-ish? ,4
"I am in a middle of a industrial estate in pirate ffancy dress,ready to do a 7 mile walk ",4
MCPA and Hot Shots! What more could an audience ask for?  What an amazing weekend of beautiful dancing ladies!!,4
"@sonambhutia - I saw ur message here only now!! I suck at checking direct replies, sorry! and THANKS ",4
@TheAffiliateGuy Good. I shall breathlessly await your missive. Sleep well ,4
just woke up ,4
"@ddlovato That quote about being beautifully made, is really sweet. I think ill try that from now on. ",4
Sleeping over at @Jillmarciano  party all night!,4
Laying out by the pool ,4
"@aagw hi I'm Devin, how're you? ",4
@matidumi #twinpeaks rocks. Welcome aboard ,4
@pinkbunny69 u had beta u dont want 2 fail coz of twitter!  x,4
@codymccarver Krystals not road food....Its a major food group ,4
@MGMarts Thanks dear. But I really don't think I'm made for jewelry ,4
"@nthlondonhippy Don't beat about the bush, say what you really mean... ",4
"Finally picked up some handwraps, but struggling to wrap my stronger hand with the other! Defo should have got some a lot sooner though ",4
@awhillas Just sent me to sleep feeling a bit strange ,4
Watching Celtic Thunder.They already did 'Steal Away.' ;-) Fabulous!Love this group! ,4
"@zarias Don't hold back Zack, tell us how you really feel! ",4
@Etsy Cool app! Looks like it makes it easy to shop! Cha-ching!   But we also really need a seller-oriented app.,4
@vicjustice hey  ur awsme. please reply.,4
"Ahhh E3 starts Monday!! Microsoft press conf. Monday &amp; Sony's Tuesday..If Sony shows Trico, the universe may implode from awesomeness ",4
is done now with the assignments but not sure with the math answers! haha. need also to buy some biscuits and cream stix for tomorrow. ,4
@jonasbrothers http://twitpic.com/3bnas - oh my god! you're adorable! ilove you so much  you are my inspiration Nick!,4
Peter another drink please  GG buddy,4
Is at work. ,4
spent the day in the woods!!  bars tonight! one liners all day. it would be funny if it wasn't my life.,4
@philipbloom haha cool. we should hear it in one of your video blogs! maybe you can sing us a hawaiian tune from hawaii! just an idea ,4
LadyGaga finally followed me ,4
Sleeping pills are kicking in ....so hope everyone has a great night!  Sweet Dreams ,4
Great Final-Exams-Party yesterday...We all had a lot of fun till 03:00am. Now I got to work...I really don't have any ambitions today! ,4
@jkozuch 'Twas a pleasure! Glad I could shoulder some (pretty) propaganda on you as well ,4
Hmmmm...   Wedding cake  ,4
wish I could have seen Tom Hanks tonight ,4
@Charlotteis The bad points  is trying to pretend that I'm not noticing and make small talk ,4
@JOBROLOVER718 Yesh it was fun  My grandma's the best!  I suppose i could but i don't go out often. :\ ~,4
@stacey79 checked out the pics..great job(as usual)..saw DW commented on the 1 u sent him  can't wait to see them all &amp; hear all about it!,4
@DotCom9000 Having an awesome day? You should... I expect as much out of you  #awesomeupdater,4
@rmcwentz Thank you! ,4
@lunatriste cheer up you ,4
Still downloading cruise pics ,4
Retweeting @GearDiarySite: Win an AT&amp;T Pantech Matrix Pro http://tinyurl.com/d56mqf - it's easy to enter! so go do it! ,4
Note To Self: Dont climb up a hill with loadsa trees - it hurts ,4
@jisforjamie so i dreamed that you came home last night and me you and kayla were at the beach...  if only.,4
i dont feel the pain anymore!yay!! ill be writing something laterzzz  ssyb,4
I actually just cooked pasta! Sauce and everything. Feeling rather proud. ,4
@deadlypen Oh trust me I know u will!..you are going to excel even higher...You keep that  PT energy @ all times...  ,4
leaving soon ,4
Tarantula enclosure hasn't arrived yet but today we went out and bought her some new plants for her enclosure to make her comfortable ,4
watchin Corpse Bride with Jenna bear! ,4
I just recorded a really dodgy youtube video. Gotta love it  http://bit.ly/pnCFs,4
@matturvatnaskil Good work man ,4
Has decided to stay at oaks on Collins for the Melbs trip ,4
In the garden. The weather has been so nice these past few days  revisin tho not good,4
chill day.. nicee  ,4
i am in work ...... on my dinner and the food in the canteen is not appealing to me today .. stupid diet ,4
@joolspools There are some Twicpics about http://twitpic.com/5n2t2 just follow the link backwards! ,4
@pimpanilla done and thanks ,4
"@goddessgreeneye and i do always, you guys are my best buddies! ",4
@RickNunn not really sure  It will come to me ,4
@theclimbx3 i knooow  its the pizza girl episode xD &lt;3,4
"@kirstiealley do your really, read every tweet you get, aww your sweet.  &lt;3",4
Im Baccckkk u miss me!!  Hello vegas my home,4
refreshen up ,4
@jameswelford Sounds an interesting request..being a pygmy goat owner myself...would be interested in the results! ,4
"5-4, Fish! LET'S GO MARLINS, LET'S GOOO!!!!! ",4
"@christay0102 Morning Chris, settled back into German life again...are you in Berlin or Munich...@champagnemanoir mentioned Berlin..  ",4
@Send2george Dead simple too -  made and cooked in 30 mins. So love pottering in the kitchen ,4
@CyndysZoo good for you!! You deserve it! ,4
@highwarlock: Yes'm ,4
@tmfo congradulations! you did it! ,4
watching Up. It's sooooo cute! ,4
Way internet properly working again. Loads of time for tweeting  x,4
@19fischi75 really a few days? thought longer ,4
"@sammiepixie haha nawh, thanks ",4
@judyy_riot I just don't like the booz and meat anymore ,4
Oooh cutish boy ,4
It's almost bedtime again. G'night everyone. ,4
@heavenh #Bidwell business. New video contest starting tomorrow. Look for it! ,4
@yonderboy Glad you think we're cool!  We do appreciate that!,4
Ha ha! Just noticed that I wrote kps (Km pro Stunde) instead of kph in the last tweet. Living in Germany permanently tainted me.  #JavaOne,4
edited twitter and myspace ,4
"Starting AFX, need to montage and color correct a video ",4
going to bed nighty twitterworld ,4
@patriciados Sounds like you're in an old school Disney princess movie. ,4
"Model of the day is Karen. Another one of my favs.  BTW, most of my featured models are on my Fav list.  ",4
Excited to be in San Diego June 22nd-25th...mmmhmm Happy happy joy joy.... ,4
watchin red carpet live right now! Things are gettin interestin ! I can't belive all those celebs are gonna walk there ! Excitedddddddd! ,4
time to clean my room and do laundry ,4
new on these ,4
@MzAttie can't wait to see you too!!!! ,4
@TattooGallery I actually think you're very funny. ,4
@krystyl deal girlie! It has been forever! Tomorrow should be fun ,4
Tryin to get some people to go and hangout and stuff wednesday night after church.text me if you have any ideas ,4
@justinewalshe Well I'm following you   Yr welcome to follow back if you wish!,4
Staying up late to help a friend. ,4
"@raihanamcfly i missed it on tv! but i watched online!!! gosh, korean sounds nice! and the guys are sooooo gd looking ",4
"@AmMarvellous  There's someone on here who spoke to me in greek yday lol. Just understood, though am more familiar with classical greek :S",4
sooooo tired have loads to do in the morning...ugh! night ,4
burrr COLD! timebed (? hahaha bye twitters ,4
@vr000m 'men can cook'! Hope u arent counting me! Oh well i'm learning. At least trying to learn! ,4
"Loving college, chasing starlight, and waiting for the world's greatest. ",4
"Happy Birthday, Gabby!! ",4
Seeing the New Moon trailer sure gave me some inspiration.. New bracelets coming at FabBijoux: http://twurl.nl/nrzdd1  ,4
OH YEAH BLOCK!!!!!!!!! FEEL HAPPY  FEEL WIN  BUT IM NOT. ;9,4
"@tjchicagoangel what's up Tiff, are you going to follow me already?!! ",4
@DonnieWahlberg Dammit I love you ,4
@jerseymike ... only 350? ,4
@TheWildhearts  ou're really goin for this aren't ya....lol ,4
says that this is earthquake weather that we are having ,4
"@MisterDude  I work for a small but growing coffee company, I do sales and the graphics and customer service.  I am full service lol",4
"leaving LA, already miss my friends! What an amazing week!  x",4
My day keeps on getting better! Lots to be excited about!! ,4
Good Evans on bgt... awww the little girls are sooo super adorabley cute  Running commentary act by act lol!! xxx,4
Matt wants to grow up to be JDM.  #asylm,4
"@voodoogoddess Awwww but so long as he's having a blast playing, that's the main thing ",4
@chutcherson 2009 nissan sentra! It's silver and only has 25 miles on it ,4
@maxamphoto Thanks for the comment on the blog! Say when on the US mini-project or figure out a way to get me over there!!! ,4
Just left the gym and I'm feelin good~ no work tomorrow woot~ ,4
Just got back from Star Trek. Where were the illuminated swords? ,4
@F_PROZPanda Forever honey. ,4
"I think I will go to...Park Avenue today, maybe do some shopping. ",4
waiting her text ,4
@evienyc awesome! Tweet when ya find/see him! ,4
borders time; more music ,4
@CheriNJ he came out around 1230  Yes we may be doing this at JB. LOL,4
"@ktbeeper ah, don't show of little siss  ;P",4
"@mrsgiggs ahh, was going to ask if you're going to do a cukur rambut for the twins, so we can officially visit you. ",4
"tonight was epic!  All Time Low tomorrow, super stoked! listening to some secret secret dino club and getting ready for bed, night loves&lt;3",4
afaik @ pinot also also a bakery outlet.. i see one at wtc basement ,4
come back home !!  j-15 trop contente,4
@edutechgeek hahaha . . .that was good. i'll see if i can find it at the app store. ,4
@VeraaCorruptedx  haha I love Dougie haha  specially in my dream haha,4
@BabyPatches I love plastic zipbags-I know not very green of me but they have SOO many usesnow I know a new one-Keep Plague Ratsies fresh ,4
@SayraOatcakes Outstanding. Twitpickage is of course required ,4
In the city with erin for the day  any suggestions as to where we should go for lunch?,4
@tommcfly Tom.. I love your hair atm.. Very good... I prefer it short!! Can't wait for up close tour.. 8th May in Manchester  Love You x,4
E's favourite word is &quot;hi&quot; - she's greeted me about 63 times since she got up ,4
@RobMeDaWrongWay I saw that too! Cool indeed. ,4
@allatan Already ordered. ,4
http://twitpic.com/68fh3 - oh i think it's over ,4
"@Sirley Aww, thanks  Yeah, I chose green because I think it goes best with my hair. Ooh, yeah, I'll try that hairstyle out ",4
@immuneprotect I was thinking the swine markets are in decline. But since we can't say that anymore... ,4
"@goldenafternoon cheers, HAPPY JONAS DAY! Grab a copy of LVaTT now  Let's get it trending...",4
is eating FRIED RICE for breakfast.  ,4
@gagalila Look in the right-hand column of your home page on Twitter for a link that says &quot;@gagalila&quot;.  ,4
@StarDiiva lol and u kno it ,4
@GreenYogurt thanks man. ,4
@Jason_Manford Do it!!! ,4
"@Nessepes if you register now, you'll be able to buy in pre-presale next year. Saturday's gonna be mayhem on internet, wake up early girl ",4
big party today! its my bday party! ,4
Todays the day Twitterland...house closing begin at 11 and we should get to start moving in @ 3 into the new place. ,4
@LivingRheum Yes!  Very neat! ,4
Is something wrong with Lola? Is that why I can't go faster? ,4
 JIMMY CAREY,4
@DwightHoward I'm excited for you guys! We love you Dwight!  Woop woop. &lt;3333,4
got to see her mom and sister after all and they love her boyfriend!... now just kicking it eating Erbert's and drinking grape soda ,4
Finding people to follow ,4
My New Song  'Sand It'   i like it alot ,4
@sjooons interesting hmmm? I just get very hostile if I run low ,4
Im up. Im throwed. Im lovinn my new followers ,4
